name,url,types,abilities,hp,attack,defense,special-attack,special-defense,speed,is_legendary,generation,hidden_ability
darumaka-galar,https://pokeapi.co/api/v2/pokemon/10176/,ice,"hustle, inner-focus",70,90,45,15,45,50,False,generation-v,inner-focus
darmanitan-galar-standard,https://pokeapi.co/api/v2/pokemon/10177/,ice,"gorilla-tactics, zen-mode",105,140,55,30,55,95,False,generation-v,zen-mode
darmanitan-galar-zen,https://pokeapi.co/api/v2/pokemon/10178/,"ice, fire","gorilla-tactics, zen-mode",105,160,55,30,55,135,False,generation-v,zen-mode
yamask-galar,https://pokeapi.co/api/v2/pokemon/10179/,"ground, ghost",wandering-spirit,38,55,85,30,65,30,False,generation-v,
stunfisk-galar,https://pokeapi.co/api/v2/pokemon/10180/,"ground, steel",mimicry,109,81,99,66,84,32,False,generation-v,
zygarde-10,https://pokeapi.co/api/v2/pokemon/10181/,"dragon, ground",aura-break,54,100,71,61,85,115,True,generation-vi,
cramorant-gulping,https://pokeapi.co/api/v2/pokemon/10182/,"flying, water",gulp-missile,70,85,55,85,95,85,False,generation-viii,
cramorant-gorging,https://pokeapi.co/api/v2/pokemon/10183/,"flying, water",gulp-missile,70,85,55,85,95,85,False,generation-viii,
toxtricity-low-key,https://pokeapi.co/api/v2/pokemon/10184/,"electric, poison","punk-rock, minus, technician",75,98,70,114,70,75,False,generation-viii,technician
eiscue-noice,https://pokeapi.co/api/v2/pokemon/10185/,ice,ice-face,75,80,70,65,50,130,False,generation-viii,
indeedee-female,https://pokeapi.co/api/v2/pokemon/10186/,"psychic, normal","own-tempo, synchronize, psychic-surge",70,55,65,95,105,85,False,generation-viii,psychic-surge
morpeko-hangry,https://pokeapi.co/api/v2/pokemon/10187/,"electric, dark",hunger-switch,58,95,58,70,58,97,False,generation-viii,
zacian-crowned,https://pokeapi.co/api/v2/pokemon/10188/,"fairy, steel",intrepid-sword,92,170,115,80,115,148,True,generation-viii,
zamazenta-crowned,https://pokeapi.co/api/v2/pokemon/10189/,"fighting, steel",dauntless-shield,92,130,145,80,145,128,True,generation-viii,
eternatus-eternamax,https://pokeapi.co/api/v2/pokemon/10190/,"poison, dragon",pressure,255,115,250,125,250,130,True,generation-viii,
urshifu-rapid-strike,https://pokeapi.co/api/v2/pokemon/10191/,"fighting, water",unseen-fist,100,130,100,63,60,97,True,generation-viii,
zarude-dada,https://pokeapi.co/api/v2/pokemon/10192/,"dark, grass",leaf-guard,105,120,105,70,95,105,False,generation-viii,
calyrex-ice,https://pokeapi.co/api/v2/pokemon/10193/,"psychic, ice",as-one-glastrier,100,165,150,85,130,50,True,generation-viii,
calyrex-shadow,https://pokeapi.co/api/v2/pokemon/10194/,"psychic, ghost",as-one-spectrier,100,85,80,165,100,150,True,generation-viii,
venusaur-gmax,https://pokeapi.co/api/v2/pokemon/10195/,"grass, poison","overgrow, chlorophyll",80,82,83,100,100,80,False,generation-i,chlorophyll
charizard-gmax,https://pokeapi.co/api/v2/pokemon/10196/,"fire, flying","blaze, solar-power",78,84,78,109,85,100,False,generation-i,solar-power
blastoise-gmax,https://pokeapi.co/api/v2/pokemon/10197/,water,"torrent, rain-dish",79,83,100,85,105,78,False,generation-i,rain-dish
butterfree-gmax,https://pokeapi.co/api/v2/pokemon/10198/,"bug, flying","compound-eyes, tinted-lens",60,45,50,90,80,70,False,generation-i,tinted-lens
pikachu-gmax,https://pokeapi.co/api/v2/pokemon/10199/,electric,"static, lightning-rod",35,55,40,50,50,90,False,generation-i,lightning-rod
meowth-gmax,https://pokeapi.co/api/v2/pokemon/10200/,normal,"pickup, technician, unnerve",40,45,35,40,40,90,False,generation-i,unnerve
machamp-gmax,https://pokeapi.co/api/v2/pokemon/10201/,fighting,"guts, no-guard, steadfast",90,130,80,65,85,55,False,generation-i,steadfast
gengar-gmax,https://pokeapi.co/api/v2/pokemon/10202/,"ghost, poison",cursed-body,60,65,60,130,75,110,False,generation-i,
kingler-gmax,https://pokeapi.co/api/v2/pokemon/10203/,water,"hyper-cutter, shell-armor, sheer-force",55,130,115,50,50,75,False,generation-i,sheer-force
lapras-gmax,https://pokeapi.co/api/v2/pokemon/10204/,"water, ice","water-absorb, shell-armor, hydration",130,85,80,85,95,60,False,generation-i,hydration
eevee-gmax,https://pokeapi.co/api/v2/pokemon/10205/,normal,"run-away, adaptability, anticipation",55,55,50,45,65,55,False,generation-i,anticipation
snorlax-gmax,https://pokeapi.co/api/v2/pokemon/10206/,normal,"immunity, thick-fat, gluttony",160,110,65,65,110,30,False,generation-i,gluttony
garbodor-gmax,https://pokeapi.co/api/v2/pokemon/10207/,poison,"stench, weak-armor, aftermath",80,95,82,60,82,75,False,generation-v,aftermath
melmetal-gmax,https://pokeapi.co/api/v2/pokemon/10208/,steel,iron-fist,135,143,143,80,65,34,False,generation-vii,
rillaboom-gmax,https://pokeapi.co/api/v2/pokemon/10209/,grass,"overgrow, grassy-surge",100,125,90,60,70,85,False,generation-viii,grassy-surge
cinderace-gmax,https://pokeapi.co/api/v2/pokemon/10210/,fire,"blaze, libero",80,116,75,65,75,119,False,generation-viii,libero
inteleon-gmax,https://pokeapi.co/api/v2/pokemon/10211/,water,"torrent, sniper",70,85,65,125,65,120,False,generation-viii,sniper
corviknight-gmax,https://pokeapi.co/api/v2/pokemon/10212/,"flying, steel","pressure, unnerve, mirror-armor",98,87,105,53,85,67,False,generation-viii,mirror-armor
orbeetle-gmax,https://pokeapi.co/api/v2/pokemon/10213/,"bug, psychic","swarm, frisk, telepathy",60,45,110,80,120,90,False,generation-viii,telepathy
drednaw-gmax,https://pokeapi.co/api/v2/pokemon/10214/,"water, rock","strong-jaw, shell-armor, swift-swim",90,115,90,48,68,74,False,generation-viii,swift-swim
coalossal-gmax,https://pokeapi.co/api/v2/pokemon/10215/,"rock, fire","steam-engine, flame-body, flash-fire",110,80,120,80,90,30,False,generation-viii,flash-fire
flapple-gmax,https://pokeapi.co/api/v2/pokemon/10216/,"grass, dragon","ripen, gluttony, hustle",70,110,80,95,60,70,False,generation-viii,hustle
appletun-gmax,https://pokeapi.co/api/v2/pokemon/10217/,"grass, dragon","ripen, gluttony, thick-fat",110,85,80,100,80,30,False,generation-viii,thick-fat
sandaconda-gmax,https://pokeapi.co/api/v2/pokemon/10218/,ground,"sand-spit, shed-skin, sand-veil",72,107,125,65,70,71,False,generation-viii,sand-veil
toxtricity-amped-gmax,https://pokeapi.co/api/v2/pokemon/10219/,"electric, poison","punk-rock, plus, technician",75,98,70,114,70,75,False,generation-viii,technician
centiskorch-gmax,https://pokeapi.co/api/v2/pokemon/10220/,"fire, bug","flash-fire, white-smoke, flame-body",100,115,65,90,90,65,False,generation-viii,flame-body
hatterene-gmax,https://pokeapi.co/api/v2/pokemon/10221/,"psychic, fairy","healer, anticipation, magic-bounce",57,90,95,136,103,29,False,generation-viii,magic-bounce
grimmsnarl-gmax,https://pokeapi.co/api/v2/pokemon/10222/,"dark, fairy","prankster, frisk, pickpocket",95,120,65,95,75,60,False,generation-viii,pickpocket
alcremie-gmax,https://pokeapi.co/api/v2/pokemon/10223/,fairy,"sweet-veil, aroma-veil",65,60,75,110,121,64,False,generation-viii,aroma-veil
copperajah-gmax,https://pokeapi.co/api/v2/pokemon/10224/,steel,"sheer-force, heavy-metal",122,130,69,80,69,30,False,generation-viii,heavy-metal
duraludon-gmax,https://pokeapi.co/api/v2/pokemon/10225/,"steel, dragon","light-metal, heavy-metal, stalwart",70,95,115,120,50,85,False,generation-viii,stalwart
urshifu-single-strike-gmax,https://pokeapi.co/api/v2/pokemon/10226/,"fighting, dark",unseen-fist,100,130,100,63,60,97,True,generation-viii,
urshifu-rapid-strike-gmax,https://pokeapi.co/api/v2/pokemon/10227/,"fighting, water",unseen-fist,100,130,100,63,60,97,True,generation-viii,
toxtricity-low-key-gmax,https://pokeapi.co/api/v2/pokemon/10228/,"electric, poison","punk-rock, minus, technician",75,98,70,114,70,75,False,generation-viii,technician
growlithe-hisui,https://pokeapi.co/api/v2/pokemon/10229/,"fire, rock","intimidate, flash-fire, justified",60,75,45,65,50,55,False,generation-i,justified
arcanine-hisui,https://pokeapi.co/api/v2/pokemon/10230/,"fire, rock","intimidate, flash-fire, justified",95,115,80,95,80,90,False,generation-i,justified
voltorb-hisui,https://pokeapi.co/api/v2/pokemon/10231/,"electric, grass","soundproof, static, aftermath",40,30,50,55,55,100,False,generation-i,aftermath
electrode-hisui,https://pokeapi.co/api/v2/pokemon/10232/,"electric, grass","soundproof, static, aftermath",60,50,70,80,80,150,False,generation-i,aftermath
typhlosion-hisui,https://pokeapi.co/api/v2/pokemon/10233/,"fire, ghost","blaze, flash-fire",73,84,78,119,85,95,False,generation-ii,flash-fire
qwilfish-hisui,https://pokeapi.co/api/v2/pokemon/10234/,"dark, poison","poison-point, swift-swim, intimidate",65,95,85,55,55,85,False,generation-ii,intimidate
sneasel-hisui,https://pokeapi.co/api/v2/pokemon/10235/,"fighting, poison","inner-focus, keen-eye, poison-touch",55,95,55,35,75,115,False,generation-ii,poison-touch
samurott-hisui,https://pokeapi.co/api/v2/pokemon/10236/,"water, dark","torrent, shell-armor",90,108,80,100,65,85,False,generation-v,shell-armor
lilligant-hisui,https://pokeapi.co/api/v2/pokemon/10237/,"grass, fighting","chlorophyll, hustle, leaf-guard",70,105,75,50,75,105,False,generation-v,leaf-guard
zorua-hisui,https://pokeapi.co/api/v2/pokemon/10238/,"normal, ghost",illusion,35,60,40,85,40,70,False,generation-v,
zoroark-hisui,https://pokeapi.co/api/v2/pokemon/10239/,"normal, ghost",illusion,55,100,60,125,60,110,False,generation-v,
braviary-hisui,https://pokeapi.co/api/v2/pokemon/10240/,"psychic, flying","keen-eye, sheer-force, defiant",110,83,70,112,70,65,False,generation-v,defiant
sliggoo-hisui,https://pokeapi.co/api/v2/pokemon/10241/,"steel, dragon","sap-sipper, overcoat, gooey",58,75,83,83,113,40,False,generation-vi,gooey
goodra-hisui,https://pokeapi.co/api/v2/pokemon/10242/,"steel, dragon","sap-sipper, overcoat, gooey",80,100,100,110,150,60,False,generation-vi,gooey
avalugg-hisui,https://pokeapi.co/api/v2/pokemon/10243/,"ice, rock","strong-jaw, ice-body, sturdy",95,127,184,34,36,38,False,generation-vi,sturdy
decidueye-hisui,https://pokeapi.co/api/v2/pokemon/10244/,"grass, fighting","overgrow, long-reach",88,112,80,95,95,60,False,generation-vii,long-reach
dialga-origin,https://pokeapi.co/api/v2/pokemon/10245/,"steel, dragon","pressure, telepathy",100,100,120,150,120,90,True,generation-iv,telepathy
palkia-origin,https://pokeapi.co/api/v2/pokemon/10246/,"water, dragon","pressure, telepathy",90,100,100,150,120,120,True,generation-iv,telepathy
basculin-white-striped,https://pokeapi.co/api/v2/pokemon/10247/,water,"rattled, adaptability, mold-breaker",70,92,65,80,55,98,False,generation-v,mold-breaker
basculegion-female,https://pokeapi.co/api/v2/pokemon/10248/,"water, ghost","rattled, adaptability, mold-breaker",120,92,65,100,75,78,False,generation-viii,mold-breaker
enamorus-therian,https://pokeapi.co/api/v2/pokemon/10249/,"fairy, flying",overcoat,74,115,110,135,100,46,True,generation-viii,
tauros-paldea-combat-breed,https://pokeapi.co/api/v2/pokemon/10250/,fighting,"intimidate, anger-point, cud-chew",75,110,105,30,70,100,False,generation-i,cud-chew
tauros-paldea-blaze-breed,https://pokeapi.co/api/v2/pokemon/10251/,"fighting, fire","intimidate, anger-point, cud-chew",75,110,105,30,70,100,False,generation-i,cud-chew
tauros-paldea-aqua-breed,https://pokeapi.co/api/v2/pokemon/10252/,"fighting, water","intimidate, anger-point, cud-chew",75,110,105,30,70,100,False,generation-i,cud-chew
wooper-paldea,https://pokeapi.co/api/v2/pokemon/10253/,"poison, ground","poison-point, water-absorb, unaware",55,45,45,25,25,15,False,generation-ii,unaware
oinkologne-female,https://pokeapi.co/api/v2/pokemon/10254/,normal,"aroma-veil, gluttony, thick-fat",115,90,70,59,90,65,False,generation-ix,thick-fat
dudunsparce-three-segment,https://pokeapi.co/api/v2/pokemon/10255/,normal,"serene-grace, run-away, rattled",125,100,80,85,75,55,False,generation-ix,rattled
palafin-hero,https://pokeapi.co/api/v2/pokemon/10256/,water,"zero-to-hero, zero-to-hero",100,160,97,106,87,100,False,generation-ix,zero-to-hero
maushold-family-of-three,https://pokeapi.co/api/v2/pokemon/10257/,normal,"friend-guard, cheek-pouch, technician",74,75,70,65,75,111,False,generation-ix,technician
tatsugiri-droopy,https://pokeapi.co/api/v2/pokemon/10258/,"dragon, water","commander, storm-drain",68,50,60,120,95,82,False,generation-ix,storm-drain
tatsugiri-stretchy,https://pokeapi.co/api/v2/pokemon/10259/,"dragon, water","commander, storm-drain",68,50,60,120,95,82,False,generation-ix,storm-drain
squawkabilly-blue-plumage,https://pokeapi.co/api/v2/pokemon/10260/,"normal, flying","intimidate, hustle, guts",82,96,51,45,51,92,False,generation-ix,guts
squawkabilly-yellow-plumage,https://pokeapi.co/api/v2/pokemon/10261/,"normal, flying","intimidate, hustle, sheer-force",82,96,51,45,51,92,False,generation-ix,sheer-force
squawkabilly-white-plumage,https://pokeapi.co/api/v2/pokemon/10262/,"normal, flying","intimidate, hustle, sheer-force",82,96,51,45,51,92,False,generation-ix,sheer-force
gimmighoul-roaming,https://pokeapi.co/api/v2/pokemon/10263/,ghost,"run-away, run-away",45,30,25,75,45,80,False,generation-ix,run-away
koraidon-limited-build,https://pokeapi.co/api/v2/pokemon/10264/,"fighting, dragon","orichalcum-pulse, orichalcum-pulse",100,135,115,85,100,135,True,generation-ix,orichalcum-pulse
koraidon-sprinting-build,https://pokeapi.co/api/v2/pokemon/10265/,"fighting, dragon","orichalcum-pulse, orichalcum-pulse",100,135,115,85,100,135,True,generation-ix,orichalcum-pulse
koraidon-swimming-build,https://pokeapi.co/api/v2/pokemon/10266/,"fighting, dragon","orichalcum-pulse, orichalcum-pulse",100,135,115,85,100,135,True,generation-ix,orichalcum-pulse
koraidon-gliding-build,https://pokeapi.co/api/v2/pokemon/10267/,"fighting, dragon","orichalcum-pulse, orichalcum-pulse",100,135,115,85,100,135,True,generation-ix,orichalcum-pulse
miraidon-low-power-mode,https://pokeapi.co/api/v2/pokemon/10268/,"electric, dragon","hadron-engine, hadron-engine",100,85,100,135,115,135,True,generation-ix,hadron-engine
miraidon-drive-mode,https://pokeapi.co/api/v2/pokemon/10269/,"electric, dragon","hadron-engine, hadron-engine",100,85,100,135,115,135,True,generation-ix,hadron-engine
miraidon-aquatic-mode,https://pokeapi.co/api/v2/pokemon/10270/,"electric, dragon","hadron-engine, hadron-engine",100,85,100,135,115,135,True,generation-ix,hadron-engine
miraidon-glide-mode,https://pokeapi.co/api/v2/pokemon/10271/,"electric, dragon","hadron-engine, hadron-engine",100,85,100,135,115,135,True,generation-ix,hadron-engine
